date	curvature
1976-04-01	0.9547670260000008
1976-05-01	0.58532230299999984
1976-06-01	0.4967089099999988
1976-07-01	0.19465280200000024
1976-08-01	0.0463568470000002
1976-09-01	-0.32678329500000024
1976-10-01	-0.56994503399999984
1976-11-01	-0.46887225799999936
1976-12-01	-0.65920837399999856
1977-01-01	-0.057689475000000104
1977-02-01	-0.16308567899999992
1977-03-01	-0.082263811000000688
1977-04-01	-0.16816806699999986
1977-05-01	0.09508127700000024
1977-06-01	-0.084341804999999328
1977-07-01	-0.16235215400000058
1977-08-01	-0.14445081900000112
1977-09-01	0.018976139999999476
1977-10-01	0.329644987
1977-11-01	0.17695332100000094
1977-12-01	0.18608875900000044
1978-01-01	0.18336691700000072
1978-02-01	0.29321367199999848
1978-03-01	0.45748052099999904
1978-04-01	0.7421510569999992
1978-05-01	0.69602582299999936
1978-06-01	0.93255281300000096
1978-07-01	1.0362573860000026
1978-08-01	0.5143102240000008
1978-09-01	0.29955328299999808
1978-10-01	0.7184103979999996
1978-11-01	0.72893862499999792
1978-12-01	0.91170782400000048
1979-01-01	0.53103022300000192
1979-02-01	0.6306294219999984
1979-03-01	0.38522508499999832
1979-04-01	0.34465669999999804
1979-05-01	-0.3162549440000042
1979-06-01	-0.49885555800000248
1979-07-01	-0.11066897400000286
1979-08-01	-0.0355812899999961
1979-09-01	0.030334813999999712
1979-10-01	0.45053156999999192
1979-11-01	-0.1831363400000008
1979-12-01	-0.6934061149999984
1980-01-01	-0.85415538000000176
1980-02-01	2.2835779000000008
1980-03-01	0.55563926000000304
1980-04-01	-0.78960469000000096
1980-05-01	0.07500820199999936
1980-06-01	-0.58390946000000096
1980-07-01	-0.21375061699999876
1980-08-01	1.8148408700000012
1980-09-01	0.64645834000000232
1980-10-01	-0.03236795999999842
1980-11-01	-0.60433969999999704
1980-12-01	-1.9312447900000008
1981-01-01	-1.7753841999999978
1981-02-01	-0.84332857000000064
1981-03-01	-0.16658053000000094
1981-04-01	-0.28770469000000176
1981-05-01	-0.59798330000000632
1981-06-01	0.078234390000002208
1981-07-01	0.36766784000000288
1981-08-01	0.65222560000000128
1981-09-01	1.4473719600000016
1981-10-01	1.2024652699999976
1981-11-01	-0.69193028999999488
1981-12-01	1.5442417000000006
1982-01-01	0.54323966000000464
1982-02-01	1.0051544700000044
1982-03-01	0.38176624999999832
1982-04-01	0.89656680999999952
1982-05-01	0.78469097999999344
1982-06-01	1.2186291999999988
1982-07-01	2.63323707
1982-08-01	2.4892575920000012
1982-09-01	3.1881050530000012
1982-10-01	1.5481662599999986
1982-11-01	1.1664247960000012
1982-12-01	0.71027641500000624
1983-01-01	0.19383291699999816
1983-02-01	0.21403529099999828
1983-03-01	0.36738837699999752
1983-04-01	0.3260052129999984
1983-05-01	0.2144054000000004
1983-06-01	0.62930943899999648
1983-07-01	0.43206156399999784
1983-08-01	0.71831694099999768
1983-09-01	0.67574694099999984
1983-10-01	0.49466247699999856
1983-11-01	0.29108092699999944
1983-12-01	0.40505389400000168
1984-01-01	0.20723507900000016
1984-02-01	0.36028360799999604
1984-03-01	0.36801802899999816
1984-04-01	0.56295890699999872
1984-05-01	1.630838599999997
1984-06-01	1.8893827799999984
1984-07-01	1.1753301500000006
1984-08-01	0.8132311600000008
1984-09-01	0.98791792000000096
1984-10-01	1.0892155159999994
1984-11-01	0.34328159499999344
1984-12-01	0.21379784299999828
1985-01-01	0.27513322599999768
1985-02-01	0.43686145699999912
1985-03-01	0.56685925900000104
1985-04-01	0.3760715959999992
1985-05-01	0.1123704339999989
1985-06-01	-0.028226585000002304
1985-07-01	-0.032231272000000644
1985-08-01	0.16625698499999686
1985-09-01	-0.063106662000002704
1985-10-01	-0.43125402800000144
1985-11-01	-0.65385713000000224
1985-12-01	-0.4149245300000004
1986-01-01	-0.5293511540000004
1986-02-01	0.03608916999999856
1986-03-01	0.047386977000000384
1986-04-01	0.24987575999999832
1986-05-01	0.2259340319999996
1986-06-01	0.3005801090000002
1986-07-01	-0.19922283699999888
1986-08-01	-0.3006814620000018
1986-09-01	-0.021095834999998784
1986-10-01	-0.38890801000000152
1986-11-01	-0.57450528500000072
1986-12-01	-0.22734775600000036
1987-01-01	-0.45287889499999952
1987-02-01	-0.19018558900000036
1987-03-01	-0.240445961999999
1987-04-01	0.72791684600000112
1987-05-01	0.92331428700000016
1987-06-01	0.60088173199999952
1987-07-01	0.10625106600000044
1987-08-01	0.25887332800000172
1987-09-01	0.66949000699999672
1987-10-01	1.0894709519999992
1987-11-01	0.9193520679999984
1987-12-01	0.77592994099999936
1988-01-01	0.28757820599999916
1988-02-01	0.14727332799999892
1988-03-01	0.15830655300000096
1988-04-01	0.09116410200000224
1988-05-01	0.17181592000000024
1988-06-01	0.3123735969999988
1988-07-01	0.3798191000000024
1988-08-01	0.47762371399999992
1988-09-01	0.41363288199999816
1988-10-01	0.14708818899999798
1988-11-01	0.3949770899999976
1988-12-01	0.65879743000000344
1989-01-01	0.45735948999999824
1989-02-01	0.65291831300000072
1989-03-01	0.96884931299999984
1989-04-01	0.59201527100000104
1989-05-01	-0.16437944499999802
1989-06-01	-0.20081445499999972
1989-07-01	-0.90439603899999984
1989-08-01	0.052660754000001472
1989-09-01	0.42283916599999928
1989-10-01	-0.24268465799999816
1989-11-01	-0.29336595400000044
1989-12-01	-0.031261949000001012
1990-01-01	0.016664308999999378
1990-02-01	0.075870564999998896
1990-03-01	0.48232243200000016
1990-04-01	0.750670435
1990-05-01	0.21388057999999788
1990-06-01	-0.050069125000000272
1990-07-01	-0.35033905899999952
1990-08-01	-0.47493843800000056
1990-09-01	-0.29376986600000164
1990-10-01	-0.58640693499999944
1990-11-01	-0.47048099200000056
1990-12-01	-0.40057907899999992
1991-01-01	-0.49057948599999968
1991-02-01	-0.45242836999999984
1991-03-01	-0.03582385800000054
1991-04-01	-0.12591659799999988
1991-05-01	-0.23048674200000008
1991-06-01	-0.16886548999999996
1991-07-01	-0.33545945800000076
1991-08-01	-0.77952787899999968
1991-09-01	-0.87791105500000016
1991-10-01	-1.2909055900000012
1991-11-01	-1.5012780490000016
1991-12-01	-1.4905071160000016
1992-01-01	-1.2977795459999992
1992-02-01	-1.043011997999999
1992-03-01	-0.64746624800000064
1992-04-01	-0.77646243400000256
1992-05-01	-1.0076781320000006
1992-06-01	-1.2880103720000004
1992-07-01	-1.3689385659999988
1992-08-01	-1.9118925499999992
1992-09-01	-1.8772670629999996
1992-10-01	-1.150750604999999
1992-11-01	-0.94555835899999968
1992-12-01	-1.15495181
1993-01-01	-1.234831238
1993-02-01	-1.5340629049999998
1993-03-01	-1.323031157
1993-04-01	-1.7027110750000008
1993-05-01	-1.195335669000002
1993-06-01	-1.1352297349999994
1993-07-01	-0.91680240000000352
1993-08-01	-1.1463119190000004
1993-09-01	-0.8901351930000008
1993-10-01	-0.83681769300000048
1993-11-01	-0.88494148300000048
1993-12-01	-0.70124007999999984
1994-01-01	-0.71048177599999992
1994-02-01	-0.47976735800000016
1994-03-01	-0.073883263000002592
1994-04-01	0.32539751200000032
1994-05-01	0.31114370399999912
1994-06-01	0.42642815900000032
1994-07-01	0.23062354799999872
1994-08-01	0.24418795200000076
1994-09-01	0.42345488800000016
1994-10-01	0.499833658
1994-11-01	0.99771934999999872
1994-12-01	1.5306196510000004
1995-01-01	0.75798198999999936
1995-02-01	0.24049817799999928
1995-03-01	0.29044759299999788
1995-04-01	0.030699138000001012
1995-05-01	-0.53916089199999992
1995-06-01	-0.38232085799999992
1995-07-01	-0.44730262500000072
1995-08-01	-0.27357737300000016
1995-09-01	-0.12666973700000028
1995-10-01	-0.34460774700000128
1995-11-01	-0.62581726699999864
1995-12-01	-0.42095375200000088
1996-01-01	-0.79865781700000048
1996-02-01	-0.35590334199999952
1996-03-01	-0.079485333000000928
1996-04-01	0.14522496300000042
1996-05-01	0.37605154100000072
1996-06-01	0.2062152949999998
1996-07-01	0.21341945899999892
1996-08-01	0.29806791999999936
1996-09-01	0.21582238200000072
1996-10-01	-0.11738999000000128
1996-11-01	-0.15426649599999998
1996-12-01	0.027028572000000752
1997-01-01	0.066784094999999152
1997-02-01	0.24106328199999892
1997-03-01	0.53024828499999896
1997-04-01	0.53097726000000024
1997-05-01	0.63742546599999984
1997-06-01	0.35663023899999936
1997-07-01	0.1971280610000008
1997-08-01	0.26828476499999888
1997-09-01	0.3722443789999996
1997-10-01	0.21094419699999988
1997-11-01	0.44997792599999896
1997-12-01	0.198710182000001
1998-01-01	-0.10076385999999892
1998-02-01	0.080620893999999056
1998-03-01	0.33227500099999928
1998-04-01	0.4574402450000008
1998-05-01	0.4088877419999992
1998-06-01	0.44021922700000008
1998-07-01	0.3907899849999996
1998-08-01	-0.30247587899999928
1998-09-01	-0.07116866700000024
1998-10-01	-0.501964804
1998-11-01	-0.20023090699999992
1998-12-01	0.098787695999998704
1999-01-01	0.064584327000000384
1999-02-01	0.32618152799999932
1999-03-01	0.23768697700000276
1999-04-01	0.17854710199999956
1999-05-01	0.40493882500000032
1999-06-01	0.57999474899999904
1999-07-01	0.608534573
1999-08-01	0.43761340000000008
1999-09-01	0.6209846989999992
1999-10-01	0.58625372999999928
1999-11-01	0.47614529800000048
1999-12-01	0.64189753900000032
2000-01-01	0.85383218399999984
2000-02-01	0.74825092999999936
2000-03-01	1.1122444040000002
2000-04-01	1.252138896
2000-05-01	1.4900820369999988
2000-06-01	0.82872519300000032
2000-07-01	0.33996554799999856
2000-08-01	0.18060315100000148
2000-09-01	-0.061095164999999344
2000-10-01	-0.33314099100000048
2000-11-01	-0.40714467199999936
2000-12-01	-0.77226202900000192
2001-01-01	-0.88470061099999776
2001-02-01	-0.9708284070000008
2001-03-01	-0.67989330800000048
2001-04-01	-0.59816333300000048
2001-05-01	-0.47597741100000056
2001-06-01	-0.53558644599999992
2001-07-01	-0.996547016
2001-08-01	-1.0195082379999994
2001-09-01	-1.328178888
2001-10-01	-1.5308961869999988
2001-11-01	-0.88982534500000016
2001-12-01	-0.81095921
2002-01-01	-0.68864472200000024
2002-02-01	-0.81501376900000096
2002-03-01	0.15603938000000018
2002-04-01	-0.47468050400000104
2002-05-01	-0.47772186500000032
2002-06-01	-0.92944945799999968
2002-07-01	-1.9346576000000004
2002-08-01	-1.7857465600000006
2002-09-01	-2.059644157
2002-10-01	-2.2703683910000008
2002-11-01	-1.5272601530000002
2002-12-01	-1.957977819
2003-01-01	-1.9158625429999992
2003-02-01	-2.0601502670000004
2003-03-01	-2.0578386099999992
2003-04-01	-2.1568215790000004
2003-05-01	-2.0251251350000004
2003-06-01	-1.9646894699999996
2003-07-01	-2.0573085690000004
2003-08-01	-1.595979352
2003-09-01	-2.1278289350000016
2003-10-01	-1.7808248130000006
2003-11-01	-1.363514157
2003-12-01	-1.6355031690000006
2004-01-01	-1.6115831689999984
2004-02-01	-1.8680414069999996
2004-03-01	-1.803698346
2004-04-01	-0.9852407390000008
2004-05-01	-0.78470257000000032
2004-06-01	-0.59683533099999944
2004-07-01	-0.71872050399999928
2004-08-01	-1.1320106060000006
2004-09-01	-0.75693903800000048
2004-10-01	-1.0108289200000006
2004-11-01	-0.77079208800000032
2004-12-01	-0.52549335299999992
2005-01-01	-0.2461489549999998
2005-02-01	-0.11905121400000062
2005-03-01	0.1273678199999999
2005-04-01	0.032521613000000116
2005-05-01	0.022563378999999272
2005-06-01	0.10249557400000064
2005-07-01	0.23201567899999988
2005-08-01	-0.050473241000000616
2005-09-01	0.3044047239999994
2005-10-01	0.1290713910000001
2005-11-01	0.1759083239999999
2005-12-01	0.16968668500000028
2006-01-01	-0.067530530999999176
2006-02-01	0.051236333000000304
2006-03-01	0.077229071999997952
2006-04-01	-0.23827111499999808
2006-05-01	-0.067198716000001824
2006-06-01	0.045479041000001888
2006-07-01	-0.30662563199999936
2006-08-01	-0.37741271700000208
2006-09-01	-0.20557883699999912
2006-10-01	-0.380338965
2006-11-01	-0.38410321800000168
2006-12-01	-0.2129613129999992
2007-01-01	-0.16291365900000088
2007-02-01	-0.51576686199999952
2007-03-01	-0.57568836999999992
2007-04-01	-0.43723956300000032
2007-05-01	0.041315766999998616
2007-06-01	-0.25103217700000256
2007-07-01	-0.73651044599999696
2007-08-01	-0.49365421999999984
2007-09-01	-0.6388023379999996
2007-10-01	-0.64842491200000032
2007-11-01	-1.3556131400000008
2007-12-01	-1.3582155859999992
2008-01-01	-1.5656541830000004
2008-02-01	-2.4630755979999996
2008-03-01	-1.9719914770000004
2008-04-01	-1.033411901
2008-05-01	-1.0611156310000008
2008-06-01	-0.93974301899999984
2008-07-01	-1.0491181789999998
2008-08-01	-1.2925739920000004
2008-09-01	-1.5265290970000006
2008-10-01	-2.6919511100000012
2008-11-01	-2.324550838
2008-12-01	-2.107361719
2009-01-01	-2.6020619739999996
2009-02-01	-2.2954360499999996
2009-03-01	-1.94842933
2009-04-01	-2.079017662
2009-05-01	-2.2823495720000016
2009-06-01	-1.7048844899999996
2009-07-01	-1.7843371139999996
2009-08-01	-2.025569389
2009-09-01	-1.890349429
2009-10-01	-2.0218952879999996
2009-11-01	-2.406123908
2009-12-01	-1.8386415419999988
2010-01-01	-2.448507425
2010-02-01	-2.470746395
2010-03-01	-2.3298698800000004
2010-04-01	-2.2869123270000004
2010-05-01	-2.360861358
2010-06-01	-2.36110649
2010-07-01	-2.370396963
2010-08-01	-1.9572365709999996
2010-09-01	-2.1605174450000004
2010-10-01	-2.434147894
2010-11-01	-2.318315827
2010-12-01	-2.476529892
2011-01-01	-2.720611628
2011-02-01	-2.4488616309999996
2011-03-01	-2.168673439
2011-04-01	-2.4626041919999996
2011-05-01	-2.475881837
2011-06-01	-2.6327145229999996
2011-07-01	-2.4951668230000004
2011-08-01	-2.030597901
2011-09-01	-1.5132743840000002
2011-10-01	-1.7818367199999998
2011-11-01	-1.6449940280000002
2011-12-01	-1.511482076
2012-01-01	-1.507193337
2012-02-01	-1.5096522640000006
2012-03-01	-1.689484574
2012-04-01	-1.567550252
2012-05-01	-1.129771574
2012-06-01	-1.170676223
2012-07-01	-1.193582685
2012-08-01	-1.217585218
2012-09-01	-1.300011058
2012-10-01	-1.2754021640000002
2012-11-01	-1.210160516
2012-12-01	-1.354379421
2013-01-01	-1.6069518960000002
2013-02-01	-1.5670082819999998
2013-03-01	-1.505826807
2013-04-01	-1.362600045
2013-05-01	-1.6071249150000004
2013-06-01	-1.8808608239999996
2013-07-01	-2.1001550920000004
2013-08-01	-2.1068611169999996
2013-09-01	-2.109144494
2013-10-01	-2.124267122
2013-11-01	-2.3777591869999996
2013-12-01	-2.434674578
2014-01-01	-2.35258564
2014-02-01	-2.3665537470000004
2014-03-01	-2.2489862429999996
2014-04-01	-2.142641022
2014-05-01	-2.0210348050000004
2014-06-01	-1.9289661069999996
2014-07-01	-1.813094664
2014-08-01	-1.5779908549999996
2014-09-01	-1.553106395
2014-10-01	-1.546059005
2014-11-01	-1.5448207290000004
2014-12-01	-1.004142269
2015-01-01	-0.99666372899999984
2015-02-01	-0.917234034
2015-03-01	-1.095122231
2015-04-01	-1.0409962469999996
2015-05-01	-1.1050233969999998
2015-06-01	-1.324656235
2015-07-01	-1.1046536439999998
2015-08-01	-0.999868711
2015-09-01	-0.96556436999999984
2015-10-01	-1.003330671
2015-11-01	-0.88333441600000032
2015-12-01	-0.8240072119999992
2016-01-01	-0.95409028499999968
2016-02-01	-0.87282311800000016
2016-03-01	-0.936423145
2016-04-01	-0.84880786499999968
2016-05-01	-0.78739274500000016
2016-06-01	-0.83553453899999968
2016-07-01	-0.719520605
2016-08-01	-0.57476061999999992
2016-09-01	-0.684004203
2016-10-01	-0.761588436
2016-11-01	-0.88467893500000016
2016-12-01	-0.85888452399999952
2017-01-01	-0.76793003699999968
2017-02-01	-0.64157813800000032
2017-03-01	-0.92077771500000032
2017-04-01	-0.8916528429999992
2017-05-01	-0.96499129699999968
2017-06-01	-0.81401755199999968
2017-07-01	-0.87559658100000032
2017-08-01	-0.75009644400000048
2017-09-01	-0.669406199
2017-10-01	-0.55532338899999976
2017-11-01	-0.37176771600000032
2017-12-01	-0.3244871539999994
2018-01-01	-0.1208542940000008
2018-02-01	-0.22094324700000012
2018-03-01	-0.13600140399999994
2018-04-01	0.03498113400000058
2018-05-01	-0.074874173000000432
2018-06-01	0.30252383599999976
2018-07-01	0.33310475999999944
2018-08-01	0.28179554799999896
2018-09-01	0.36376693900000048
2018-10-01	0.29254851199999976
2018-11-01	0.049690222000000616
2018-12-01	-0.43736246500000056
2019-01-01	-0.32460038699999936
2019-02-01	-0.28840914299999996
2019-03-01	-0.39071539099999872
2019-04-01	-0.51952769399999976
2019-05-01	-0.820238995
2019-06-01	-0.70669248200000024
2019-07-01	-0.47337498999999992
2019-08-01	-0.5591253289999996
2019-09-01	-0.38415909100000032
2019-10-01	-0.27334964600000024
2019-11-01	-0.24619824899999988
